track_id,track_name,artist_name,album_name,release_year,genre,popularity,duration_ms,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,time_signature
9Ew6AQOfMXSfjSNTtgatwq,Night Fire,Devon Wilson,The Moon Album,2021,classical,27,184616,True,0.18337605679681618,0.47573884833287083,-19.34404170124873,0.0,0.9328017340063999,0.8598356620517911,0.07787671828692866,0.556253467094903,111.65701070656799,2,1,5
W1azWSI9pGQkqqjkrsWw6S,Electric Mountain (feat. someone),Alex Williams,Forever Sky,2016,hip-hop,14,199676,False,0.8062491639630437,0.7559921002764292,-9.681779342762573,0.2864054781379297,0.20774662465124102,0.0,0.10891280695887588,0.44963183783310356,96.11309320700234,10,1,4
uY18it6mt78sREJpxYyhIK,Burning Wave,Blake Thompson,2010 Sessions,2010,k-pop,7,274805,False,0.8211270415653246,0.834810386298454,-3.790698159303388,0.0879083424006926,0.19712673118410526,0.1263322024105945,0.199652116970147,0.8063505636382768,122.6539645856916,1,1,4
pOSWe9DyF5QHXw3HNfVOwO,My River - Radio Edit,Sam Anderson,Wild Love,2010,electronic,20,179032,False,0.6911001110438757,0.8482853162332037,-10.274213942488865,0.07258804250144624,0.0,0.3296601789345085,0.15231011602036218,0.5961916430423269,125.40447681954623,7,0,4
nxCQQj9Ds5fZTvvWGvgSCe,My Sky,Phantom Keys,Phantom's Greatest Hits,2022,folk,13,118121,False,0.33396286282449444,0.3742746372629624,-12.010807617271706,0.0,1.0,0.17018898324605372,0.1579035826170336,0.5540328758491797,115.12574211921329,4,0,3
ozlNAbMmKyRmUYdg2luCq1,Silent Star - Radio Edit,Dana Garcia,Volume 3,2015,pop,42,226106,False,0.743449234199596,0.5724840667100678,-2.5333517880729453,0.08493239226618415,0.0907844620363181,0.0,0.2075510562348253,0.5302182026590727,145.17970186202308,8,0,4
sMfihslQFzixlNQO9IEitB,My Dance,Logan Thompson,The Song Album,2022,rock,73,229087,False,0.658087287876119,0.843711952563088,0.0,0.02243248727641729,0.3283156563798299,0.06583286267701183,0.11485819963855516,0.4274171248918518,125.1947903770852,4,0,4
BkJXncnrWJVEFJqH9HUVBn,Last Sky (feat. someone),Cameron Anderson,Volume 2,2020,latin,36,205016,False,1.0,0.7384045312052135,-9.299640222936793,0.10013303041508965,0.04466073353984329,0.0651421910421389,0.12977442838058761,0.831739245557059,126.36569153247001,9,0,4
YKvSNkimmdvrHuRrq19Qf7,Last Heart (Remix),Sam Thomas,Volume 1,2015,rock,45,139062,False,0.5269342182271967,0.9456517963134585,0.0,,0.24944170001175547,0.04691932243994343,0.16273727000591803,0.6325489906230009,139.7848431762013,2,1,4
zCN2fFr6w6uaVTTCPwdHnA,Blue Day (Remix),Skyler Jackson,The Moon Album,2021,r&b,21,220583,False,0.7981950606589768,0.537726766270183,-6.028599617182165,0.06834040084026038,0.021941054795468595,0.015966171862280984,0.1643269601777474,0.759360226481268,66.48360336528697,1,1,4
VcMZb5jC9A942s22fwfPOd,Broken Soul - Radio Edit,The Architects,2012 Sessions,2012,k-pop,17,187780,False,0.6246382229134914,0.9192992144854224,-6.903103603935675,0.08386015526922863,0.1143695305344979,0.05816326617784971,0.18768218910602552,0.5075511663717145,138.9440022917071,2,0,4
avh1RDofXgwsxY2NPeILkv,Blue Light - Radio Edit,Solar Drift,Falling Night,2009,folk,2,185207,False,0.5516494811982041,0.5267001097864257,-8.356472144083956,0.03641909559008378,0.8635186746701402,0.20389908031550372,0.14966915380640514,0.6069589280410186,107.09678830480523,6,1,4
AXpNpLSr6b02mLlyOWXoxo,Falling Fire,Neon Pulse,2008 Sessions,2008,pop,9,203718,False,0.8079168092658695,0.69031401038697,-5.264094429051728,0.0,0.25995932096429775,0.03771907807183942,0.2798010109859652,0.21556169327094665,149.3256205717109,0,1,4
D9eKan56yrSVAyNHjfe58j,Wild Song,Jesse Anderson,Broken Love,2010,folk,19,223842,False,0.4831882983113913,0.30191437551858924,-8.78073796376906,,0.8856659125668405,0.026627215584317132,0.17691123644284198,0.8505110900773157,126.44448293671195,0,1,4
dPOkaiaEvGYqxU2Th3uAGq,Rising Fire (Live),Desert Wind,2020 Sessions,2020,country,24,228986,False,0.6766476266435021,0.48283941047234197,-2.5997054030967117,0.0,,0.0,0.17358616534070073,0.7293143615455221,120.8203582317541,8,1,4
JSoFc1pDxj51I4TAtzSqex,Silent Heart,Morgan Lopez,Dark World,2014,metal,23,136031,False,0.47563041531800143,0.9983940366409659,-1.8356011786447772,0.08541587728859588,0.2047707834050449,0.09908800600359018,0.1920499958789301,0.1956988500306374,128.82966124845436,4,1,4
wsWTpw89WTHXj5bHNQauVx,Broken Sky (feat. someone),Avery Martinez,Silent Soul,2015,hip-hop,21,135957,True,1.0,0.8011780507211161,-8.064451035533171,0.31009743221377234,0.2178118584389913,0.0,0.0,0.8936413858886113,74.15641299854606,6,1,4
0z3CUKFNyKdPis05yZuCo6,Night River,Taylor Rodriguez,2022 Sessions,2022,latin,18,182214,True,0.7896777174398842,0.7970501435641043,-7.066690063353426,0.09212293105761919,0.17595761677095406,0.0,0.09294273837382437,0.6523591437061245,124.56351097901464,3,1,4
tqhjQZRcZufpwFPq9bzCUp,Forever Sky,Chris Harris,Chris's Greatest Hits,2012,folk,64,229821,False,0.3321015127754029,0.35304402200035706,-10.349843702926345,0.0012662218054545898,0.8326450607375151,0.0,0.11986323560487863,0.5979672901213806,88.10509399702497,5,1,4
fK4e9mOYf0Yh6d5ASExAv4,Golden Rain (Live),Iron Soul,The Mountain Album,2003,jazz,42,196459,False,0.6066353599895932,0.4167058490373884,,0.0653588621018745,0.6159269826940958,0.5820953773061512,0.22996371011259573,0.40554361211042367,137.24129592395573,4,0,4
drim2GNXX9WwHE4Fyltn3W,My Day,Velvet Underground,Slow River,2012,latin,11,228620,False,0.7846060386049566,0.899729048720848,-8.520471872731605,0.08115976648895208,0.07975835360882912,0.19161193022187106,0.061240158097048705,0.8464731065340542,119.50665321398148,0,1,3
TV6J8y59kotTwKRvJi6ZY8,Burning Storm,Static Wave,Static's Greatest Hits,2019,country,28,123910,False,0.4155662447968415,0.6521301469237355,-3.121519189849435,0.0,0.5177260192865817,0.019833296206385295,0.22145418143797882,0.5641543962010287,94.4657175767984,8,0,7
miS40ubK4W017x6ygsij6X,Electric Star,Alex White,The Soul Album,2007,pop,5,175351,True,0.7882779695022331,0.8954075947754245,-6.637383222962461,0.05185678559590553,0.08019829032616275,0.0,0.11507224549339928,0.46640895998566156,118.51125202388839,9,0,4
66y97cL57nJ6iUo8k2fRN2,Forever Dream (Remix),Skyler Martinez,Volume 3,2023,jazz,64,179360,False,0.6055151602457324,0.6541427139551068,-15.517809770583948,0.000661275948795774,0.7333997480932251,0.7057234270011813,0.15395014380612773,0.859025076332814,121.44650578190235,1,0,4
Akz2vxZWJVnBXcbqgv3je6,Your Star (Live),Neon Pulse,The Wave Album,2018,hip-hop,15,216377,True,0.8066528726381559,0.5715310830242253,-8.2065898277693,0.2694437270084175,0.2309572144713123,0.058731049672574163,0.07076872353274209,0.5025387325457797,113.19646549968775,7,1,4
zI5HOsfyIEdafZMDgmN8Dh,Fast Day (Live),Morgan Johnson,2008 Sessions,2008,latin,9,137954,False,0.880448325545491,0.8198875151980876,-9.711783014706807,0.03441015592853725,0.09548547501705733,0.0008895401706722136,0.188718640420643,0.9062133682785015,97.27851950991152,7,0,4
qCoqdUPfvH8KI0YzH1D2De,My World,Desert Wind,2017 Sessions,2017,ambient,11,175991,False,0.2598195230257078,0.16813324161706286,-15.242770551036694,0.018389018232453945,0.5820870776886284,0.7757358244956811,0.11319095463569512,0.4988063524304784,77.37560364956887,8,1,4
A9A9MZp44eyyurC2WMGAzj,Rising River,Echo Chamber,The Storm Album,2019,k-pop,6,165345,False,0.7529824167179975,0.8037094706461689,0.0,0.05799438862430035,0.04195043583480075,0.06237545063243541,0.0,0.70959351803664,118.42430645060648,0,1,4
DkyMQyy2QdDqxuXt01Q8os,Forever Star (Remix),Jamie Rodriguez,Jamie's Greatest Hits,2018,k-pop,10,264844,False,0.771540146632909,0.8383801972591443,-5.3065767555696395,0.0,0.007279752741749482,0.008472995542270764,0.05903052571588924,0.7899893094994306,407.13380451746764,0,1,4
FjtFi02blZZpC4RqZFNhbx,Falling Night,Jamie Jackson,Volume 3,2004,electronic,21,251059,False,0.7123621167088389,0.8006882612440979,-6.601672647864978,0.021729729711272894,0.08629396572321488,0.19976572105968404,0.1815686713795602,0.4906902477938395,104.98552060423313,6,0,4
rxkJ71OQqzbWVa4OLapXs7,Golden Love - Radio Edit,Desert Wind,2023 Sessions,2023,pop,21,227631,False,0.5559745561901495,0.6730281517728779,-9.010339078178077,0.0,0.21497552738457454,0.07073241282421175,0.12234895992732805,0.26134365617826355,109.80633327621275,2,0,3
970IKrQDururO7OlGod1Yz,Wild Light,Reese Thompson,2024 Sessions,2024,hip-hop,20,189977,False,0.7007072520349369,0.6762873203413251,-11.880474024881496,0.3024223446646421,0.0,0.006792918987475729,0.2968217721816865,0.42056419918742527,60.45954515682925,5,1,4
